id_movie,title,original_language
26266,Spymate,en
9973,Air Buddies,en
48844,The Search For Santa Paws,en
70587,Spooky Buddies,en
78047,Treasure Buddies,en
142308,Santa Paws 2: The Santa Pups,en
149910,Super Buddies,en
71376,Malicious,en
173793,White Tiger,en
26042,Warlock Iii: The End Of Innocence,en
59120,The Lost Tribe,en
60853,Jim Thorpe – All-American,en
67659,Guns For San Sebastian,en
30027,Assault Of The Party Nerds,en
30028,Assault Of The Party Nerds 2,en
31277,Popstar,en
73548,Miracle Dogs Too,en
77874,Insight,en
133446,Imaginary Friend,en
210059,In The Dark,en
240913,Non-Stop,en
283105,Expecting Amish,en
51768,Rough Riders,en
58012,The Devil'S Brother,en
113215,Tekwar: Teklab,en
113209,Tekwar: Teklords,en
89872,Musical Chairs,en
174769,Night Song,en
274060,John Loves Mary,en
246218,The Underneath,en
102078,The Deep Six,en
133491,The Delay,en
84906,The Telegraph Trail,en
35986,No Orchids For Miss Blandish,en
153228,The Moonlighter,en
224937,Nervous Ticks,en
38382,Man Of The Moment,en
49483,Oliver Twist,en
85429,Pretty Devils,en
40858,The Underworld Story,en
215299,Music For Millions,en
109933,My Gal Sal,en
5201,Wild Orchids,en
89743,Movers & Shakers,en
64130,The Rainbow Tribe,en
47884,Nancy Drew... Trouble Shooter,en
84312,Mosquita Y Mari,en
4529,The Defector,en
218443,Graveyard Shift,ru
79190,Jabberwock Dragon Siege,en
78094,Sunday Too Far Away,en
56146,The Moon And Sixpence,en
66812,Nana,fr
1790,Heaven With A Gun,en
47882,Nancy Drew And The Hidden Staircase,en
112648,Stranded,en
44663,Moscow Chill,en
47883,Nancy Drew: Detective,en
73424,True Adolescents,en
98293,The Captain Hates The Sea,en
260535,The Little Rascals Save The Day,en
90376,"Love, Cheat & Steal",en
81010,Ticket Out,en
16089,Love Nest,en
23022,Jigsaw,en
136867,Oliver Twist,en
35405,S*P*Y*S,en
49429,Older Than America,en
63512,Murders In The Rue Morgue,en
4968,The Piano Player,en
79521,Miracle In The Rain,en
16997,The Man Who Came Back,en
60543,More Than A Miracle,it
28282,Waterborne,en
49050,Oblivion,en
26316,Mosquito Squadron,en
71945,Night Of Dark Shadows,en
55529,The Thirst,en
58664,Mostly Ghostly,en
27376,Muscle Beach Party,en
29400,The Old Dark House,en
32978,Necrosis,en
42367,Hot Water,en
52011,The Thirteen Assassins,ja
60173,Nemesis 4: Death Angel,en
107096,Nemesis 3: Time Lapse,en
43407,None But The Brave,en
44773,The 7 Adventures Of Sinbad,en
38132,My 5 Wives,en
73257,My Brother The Pig,en
44381,Napoleon,en
26538,Jack Frost,en
69792,Love Birds,en
16309,Monster,en
106968,The Road Killers,en
39044,The Curse Of The Mummy'S Tomb,en
32387,Stick,en
76864,Tic Tac,sv
25386,The 39 Steps,en
34586,Kandahar,en
54613,The Duchess And The Dirtwater Fox,en
87514,Skyjacked,en
3582,The Millionairess,en
45568,Legacy,en
37608,The New Centurions,en
23816,Sands Of Oblivion,en
71204,Tempted,en
48374,Piranha,en
31242,Just 4 Kicks,en
30402,Intermedio,en
99732,The Last Flight,en
45662,Space Chimps 2: Zartog Strikes Back,en
44775,Pack Up Your Troubles,en
53953,The Tooth Fairy,de
11643,"If It'S Tuesday, This Must Be Belgium",en
50364,The Bad Mother'S Handbook,en
171130,Starlift,en
103934,Too Young To Kiss,en
43866,The Firefly,en
28321,Naked Violence,it
61462,The Italian Connection,it
80601,Seduction,it
89651,Loaded Guns,en
74379,Kidnap Syndicate,it
65320,Rulers Of The City,it
55685,To Be Twenty,it
59117,Torrente 4: Lethal Crisis,es
254869,Torrente 5: Operación Eurovegas,es
109689,I Want You,es
76341,Mad Max: Fury Road,en
280092,Insidious: Chapter 3,en
140607,Star Wars: The Force Awakens,en
271969,Ben-Hur,en
68735,Warcraft,en
99861,Avengers: Age Of Ultron,en
76600,Avatar 2,en
166426,Pirates Of The Caribbean: Dead Men Tell No Tales,en
141052,Justice League,en
102899,Ant-Man,en
166424,Fantastic Four,en
293660,Deadpool,en
284053,Thor: Ragnarok,en
283995,Guardians Of The Galaxy Vol. 2,en
271110,Captain America: Civil War,en
284052,Doctor Strange,en
246655,X-Men: Apocalypse,en
72900,Manolito Four Eyes,es
77680,El Robobo De La Jojoya,es
268171,Elsa & Fred,en
54148,Soccer Days,es
75752,Too Late Blues,en
290695,Melbourne,fa
133790,Clear History,en
279914,The Identical,en
301883,The Trans-Atlantic Mystery,en
214264,The Gamers: Hands Of Fate,en
270343,Love At First Fight,fr
183932,Mare Nostrum,en
96175,Skylark,en
144676,Scorpio One,en
118439,The Gambler Returns: The Luck Of The Draw,en
104427,The Affairs Of Annabel,en
102289,Montana Belle,en
87983,The Clown,en
26631,In The Blood,en
116780,Lizzie,en
63486,Magic Boy,ja
214446,Someone To Love,en
42650,The Savage Seven,en
33733,One More Time,en
82868,I Don'T Buy Kisses Anymore,en
155208,Night Unto Night,en
58757,Heidi,de
53573,Sidewalks Of New York,en
176627,Mary Stevens M.D.,en
107073,The Prize,es
84719,Man Made Monster,en
109109,Horror Island,en
26801,Sealed Lips,en
2648,Aces Go Places V: The Terracotta Hit,cn
48645,Pagan Love Song,en
47993,The Golden Age Of Comedy,en
156141,Stalingrad,ru
84346,The Tsunami And The Cherry Blossom,en
252096,"Goodbye, Mr. President",fi
68351,Sankofa,en
12427,Teza,am
156201,Red Dust,zh
77678,Talk About A Stranger,en
178607,Right Cross,en
74694,Heidi,en
1163,The Miracle Worker,en
72032,Return Of Sabata,it
45398,The Mckenzie Break,en
45020,Mercy,en
16652,Happily N'Ever After 2,en
128598,Left For Dead,es
52251,Hotel,de
53950,The Hearse,en
21533,Voyage Of The Unicorn,en
37610,The Geisha Boy,en
62410,P.U.N.K.S,en
24059,When A Man Falls,en
111043,Springfield Rifle,en
288521,Why Be Good?,en
168164,The Expedition To The End Of The World,en
216457,Jealousy,fr
55531,The Radio Burglary,fi
229594,A Dangerous Place,en
215405,Magic Kid,en
93892,The Hoodlum Priest,en
206581,The Divine Woman,en
25735,The Gangster,en
27738,Russkies,en
75826,Hercules And The Lost Kingdom,en
93077,Rites Of Passage,en
228245,The Suspect,en
44811,Mongolian Death Worm,en
14427,Winter Break,en
117120,The Facility,en
27353,Shredderman Rules,en
49712,Man On Fire,en
53085,Piranha Hunt,ru
258251,Ironclad 2: Battle For Blood,en
21795,Voices,ko
24556,The Land Before Time Xi: Invasion Of The Tinysauruses,en
97732,See Girl Run,en
41235,Ritual,en
41625,Head Office,en
31981,Jim Jefferies: I Swear To God,en
236324,Social Nightmare,en
44862,Once Fallen,en
80596,The Magic Box,en
51791,The Adventures Of Tartu,en
87115,Knight Without Armour,en
40785,Suddenly,sv
98586,Winning Streak,en
52203,The Flesh And The Fiends,en
47197,The Lion Has Wings,en
86956,Sanders Of The River,en
28567,The Macomber Affair,en
88320,A Woman'S Vengeance,en
173893,"Cry, The Beloved Country",en
126759,Address Unknown,en
121354,The Great Man,en
176216,I Accuse!,en
28187,State Fair,en
48836,Kill Katie Malone,en
16444,The First Of The Few,en
38611,The Sacketts,en
32560,Rio Conchos,en
75822,Hercules And The Circle Of Fire,en
107593,June Bride,en
33077,Without Reservations,en
221135,Katherine,en
43275,Roswell,en
178541,The Ballad Of Lucy Whipple,en
150004,Taken,en
86382,They Fought For Their Motherland,ru
118017,Welcome To Hard Times,it
5147,The Lost Continent,en
86193,The Incredible 2-Headed Transplant,en
41118,Scrooge,en
157919,Knife Fight,en
217896,Suddenly,en
36983,Tornado!,en
43311,The Opposite Sex,en
228676,Mischief Night,en
45800,Saratoga,en
226672,Legendary: Tomb Of The Dragon,en
44507,Red Riding Hood,en
47536,Hitler: The Last Ten Days,en
38808,The Man From The Alamo,en
66963,Lucrezia Borgia,fr
130633,I Accuse,fr
79892,Tower Of Nesle,fr
146926,Heatseeker,fr
76829,Lovers Like Us,fr
86680,The Unholy,en
55150,Invitation To A Gunfighter,en
263510,The Hornet'S Nest,en
81396,Jimmy The Gent,en
27944,Rain Fall,ja
85870,My Way,fr
52788,Sisters,en
42485,Cat'S Play,hu
245072,The House Under The Rocks,hu
199456,Struggle In The Valley,ar
87939,Two Smart People,en
108345,The Command,en
91480,Mockery,en
183247,The Inspector,en
54162,Hotel California,en
207641,Project Shadowchaser Ii,fr
1849,Nine Hours To Rama,en
1260,Lotte From Gadgetville,et
213443,Man-Proof,en
90582,Tales From Muppetland: The Frog Prince,en
171032,Man Of The Moment,en
36258,Orion'S Key,fr
50697,Nowhere To Go,en
39494,Private Detective 62,en
158870,Newlyweeds,en
172386,Return To Nim'S Island,en
28712,The Last Gangster,en
47902,Meskada,en
48689,Curtain Call,en
113823,Three Guys Named Mike,en
73085,Wreckage,en
88905,Monster Island,en
165569,Wuthering Heights,en
140605,Certain Fury,en
57012,Talking To Heaven,en
108251,Girl Fight,en
43432,Roma,es
30861,The Last House In The Woods,en
46743,Out Of Bounds,en
19183,The Derby Stallion,en
220746,Jewtopia,en
52784,His And Hers,en
45247,Light In The Piazza,en
65489,Malta Story,en
31933,The Land Before Time Xii: The Great Day Of The Flyers,en
83667,Payment On Demand,en
35009,Storm Warning,en
54782,The Substitute 4: Failure Is Not An Option,en
256503,Nas: Time Is Illmatic,en
39477,Small Town Saturday Night,en
52252,Ricky Gervais: Out Of England 2 - The Stand-Up Special,en
231474,The Hunters,en
238368,High Barbaree,en
121003,The Girl From Missouri,en
223816,Hell Below,en
190160,While The City Sleeps,en
48746,The Christmas Party,da
95866,The Poor Little Rich Girl,en
70811,Hercules In The Maze Of The Minotaur,en
14387,The Great St. Trinian'S Train Robbery,en
42343,Geordie,en
228074,The Blue Lagoon,en
54391,Millions Like Us,en
252360,In The Name Of The King Iii,en
15614,Invasion,en
54653,Last Rites,en
75834,Hercules In The Underworld,en
18085,Roving Mars,en
49060,Tempo,en
49505,Jim Jefferies: Alcoholocaust,en
72094,Thorne: Scaredycat,en
79735,Shoot Out,en
48669,Terror Trap,en
77964,That Certain Woman,en
90957,Hold Your Man,en
95919,Love,zh
72483,The Twilight Of The Golds,en
191717,The Major,ru
29609,The Ghost Train,en
79466,One Spy Too Many,en
113582,The Spy In The Green Hat,en
96131,Tribes,en
221144,Maybe I'Ll Come Home In The Spring,en
133148,Hustling,en
83849,The Night That Panicked America,en
98130,Goldengirl,en
51681,Playing For Time,en
281215,Memorial Day,en
297668,Terrible Joe Moran,en
266314,Space,en
69898,The Karen Carpenter Story,en
129251,The Incident,en
108012,Caroline?,en
108259,The Love She Sought,en
263032,Miss Rose White,en
15759,Skylark,en
50299,A Lesson Before Dying,en
38468,The Jade Mask,en
19496,Salem Witch Trials,en
27137,Sybil,en
143838,The Mouthpiece,en
111024,Romanoff And Juliet,en
53575,The Passionate Plumber,en
101289,"See Here, Private Hargrove",en
162928,Let Us Be Gay,en
48341,License To Live,ja
98507,Shock Treatment,en
111359,Secret People,en
26250,Wanda Sykes: I'Ma Be Me,en
133241,Mariachi Gringo,en
47925,The Story On Page One,en
177580,The Affairs Of Dobie Gillis,en
80032,I Love Melvin,en
30002,The Munsters' Revenge,en
41551,Strange Bargain,en
184936,Stingaree,en
43362,Love Is Better Than Ever,en
193603,Hayride,en
54105,Immigration Tango,en
191428,Lily Boy,hu
112049,Mad About Men,en
108917,Vito,en
153997,The Big Land,en
97942,Scared To Death,en
113737,My Own Country,en
140849,The Rawhide Years,en
73832,The Ugly Ones,es
55603,The Golden Eye,en
138990,Twilight Of Honor,en
215453,The Cariboo Trail,en
74604,Sh! The Octopus,en
118443,Nothing Too Good For A Cowboy,en
16356,Riverworld,en
42519,The Brotherhood Of Satan,en
128229,Long Pants,en
154073,Kid Blue,en
97910,Juke Girl,en
186201,The Red Lily,en
68976,The Unknown Man,en
87588,Highly Dangerous,en
118154,Quiet Flows The Don,fr
87881,The Casino Murder Case,en
80090,Noose,en
43092,Beat Girl,en
80633,The Hands Of Orlac,en
31253,Girl In Gold Boots,en
27832,The Corpse Grinders,en
27840,Mark Of The Astro-Zombies,en
262609,Astro-Zombies M3: Cloned,en
77632,Kid Vengeance,en
84718,Mystery Of Edwin Drood,en
123075,The Bad Seed,en
147876,The Bowery,en
13699,The Happy Elf,en
137491,Snow In August,en
29817,Fairy Tales,en
43603,Zouzou,en
194880,School For Love,fr
66968,Plucking The Daisy,fr
149043,St. Giuseppe Moscati: Doctor To The Poor,es
289390,Women Aren'T Funny,en
118446,The Last Outpost,en
75562,Shun Li And The Poet,it
244956,Basara: Princess Goh,en
284276,Cake,en
237808,Quod Erat Demonstrandum,ro
144229,Power Play,en
166221,Teresa'S Tattoo,en
44014,Groupie,en
223497,Professional Sweetheart,en
10639,Liebesluder,de
169832,Number One With A Bullet,en
190091,Erotikon,cs
158114,The Case Of The Black Cat,en
64984,The Admirable Crichton,en
220514,Hazmat,en
82257,Winner Take All,en
123620,Spike Of Bensonhurst,en
53571,"Parlor, Bedroom And Bath",en
43131,Speak Easily,en
127040,Pick A Star,en
51572,I Love Lucy: The Movie,en
78354,Thoroughbreds Don'T Cry,en
128048,Sea Devils,en
36109,The Grind,en
74529,The Sins Of Rachel Cade,en
4930,House Of Cards,en
43151,Rosalie,en
229757,The Romance Of Rosy Ridge,en
250332,The Green Hornet,en
64994,Martial Club,cn
35109,Alice In Wonderland,en
59527,Pleasure At Her Majesty'S,en
119840,King Lear,en
60139,Lethal Ninja,fr
42182,Octopus 2: River Of Fear,fr
83957,Rapture,en
69495,Lone Rider,en
40824,So Dark The Night,en
80320,These Thousand Hills,fr
227402,Three Wise Girls,en
258673,The Trip To Bountiful,en
63591,Honolulu,en
29799,Project Shadowchaser Iii,fr
257578,The Miracle Worker,en
196862,Never A Dull Moment,en
65213,Smart Girls Don'T Talk,en
65211,Flaxy Martin,en
23853,Wish You Were Dead,en
27544,The Company She Keeps,en
129009,Love Is A Ball,en
147810,Let'S Dance,en
242458,Way Back Home,ko
112141,Menno'S Mind,en
39337,Lewis Black: Stark Raving Black,en
48407,The Last Page,en
69803,Mayor Cupcake,en
129415,Katt Williams: Kattpacalypse,en
13621,Switch,nb
134415,Vampire Dog,en
42250,Python 2,en
43880,Rose Marie,en
41018,Man In The Attic,en
6976,Whoever Slew Auntie Roo?,en
6610,The Wonderful Country,en
53441,You'Re Never Too Young,en
238811,No Man'S Land,zh
24978,Paper Soldiers,en
55989,Southie,en
38134,Vicious Lips,en
108812,Until They Sail,en
44049,Matching Jack,en
43310,The King And Four Queens,en
26838,High Wall,en
99345,The Gallant Hours,en
84109,Private'S Progress,en
114251,Suspect,en
42800,Heavens Above!,en
90460,Whistling In The Dark,en
65546,Grand Central Murder,en
90461,Whistling In Dixie,en
90465,Whistling In Brooklyn,en
218098,Song Of The Open Road,en
37484,I Love Trouble,en
43454,The Fuller Brush Man,en
62347,Precious Find,it
252682,Burning Down The House,en
93335,Desert Victory,en
44536,Sailor Of The King,en
36491,Carlton-Browne Of The F.O.,en
18373,The Family Way,en
180836,Miss Marple: The Moving Finger,en
63045,Textuality,en
48132,Kevin Smith: Too Fat For 40,en
90720,The Hellbenders,it
79842,Seafood,th
19335,Johnny O'Clock,en
27635,Reign Of Terror,en
43392,The Jackie Robinson Story,en
38465,The Shanghai Cobra,en
46145,"Invasion, U.S.A.",en
56669,Hider In The House,en
74860,White: The Melody Of The Curse,ko
15909,Kermit'S Swamp Years,en
72460,Harry In Your Pocket,en
41366,New World Disorder,en
34768,The Honeymoon Machine,en
28661,World For Ransom,en
106017,The Angry Hills,en
79645,The Grissom Gang,en
36514,Once A Thief,en
42354,House Party 4: Down To The Last Minute,en
61473,Race To Space,en
42267,White Line Fever,en
61052,The Night We Called It A Day,en
164372,The Snow Queen,ru
70878,Mimesis,en
40624,In The Shadows,en
43696,Sadie Mckee,en
91198,Trapped In The Closet: Chapters 13-22,en
15587,Safari,fr
30817,Stealth Fighter,en
39961,The Land Before Time Xiii: The Wisdom Of Friends,en
34862,Solar Attack,en
77794,I Was Monty'S Double,en
17128,Hanzo The Razor: The Snare,ja
29192,The Missing Lynx,en
149793,The Lone Wolf Spy Hunt,en
165300,Hotel Berlin,en
107874,Escape Me Never,en
260409,Barricade,en
46421,Please Murder Me,en
73941,Limelight,en
34752,The Glass Wall,en
67220,Hard Contract,en
33988,The Pit And The Pendulum,en
139922,She'S Working Her Way Through College,en
147843,If Winter Comes,en
141063,Skeleton Key 2: 667 Neighbor Of The Beast,en
85439,"Snowflake, The White Gorilla",en
95724,Man Wanted,en
41468,Last Of The Comanches,en
76286,Ski Party,en
40642,The Secret Of Convict Lake,en
8372,Lonesome Cowboys,en
112234,Women In Revolt,en
118760,Forty Deuce,en
242097,How Sweet It Is!,en
66485,Viva Max!,en
47646,The Grasshopper,en
55180,The Last Big Thing,en
220933,"No God, No Master",en
114872,Invitation,en
199151,The Very Thought Of You,en
127445,Rain,es
78537,Lady Killer,fr
74527,Tension At Table Rock,en
95004,The Guardsman,en
87847,Simple Things,en
82309,Hansel And Gretel,en
105536,Sitting Bull,en
124073,Iceberg Slim: Portrait Of A Pimp,en
180635,One Sunday Afternoon,en
25807,Red Light,en
57665,The Mask,en
86324,Santiago,pt
50329,The Sea Hawk,en
147722,This Is My Affair,en
55767,Our Town,ko
137859,The Unvanquished,fr
91548,Ring Of Fire Ii: Blood And Steel,en
122894,Journey To The Center Of The Earth,en
41559,The Job,en
42047,That'S Dancing!,en
30126,Snow White And The Three Stooges,en
268321,Squatters,en
143277,The Hoodlum,en
43458,Words And Music,en
103433,Hillside Cannibals,en
123770,The Last Of The Finest,en
43205,Tarzan'S Greatest Adventure,en
37779,The Last Flight,fr
5002,Lifeguard,en
115373,Gunshy,en
61016,Perfume,en
45099,Cops And Robbers,it
93061,Rock Around The Clock,en
194736,Monday Night Mayhem,en
31340,The New Protocol,fr
46158,Holocaust 2000,en
74215,The Virgin Of Nuremberg,it
120854,Lizzie,en
129798,The Crying Dead,en
61263,Illegal,fr
123295,My Reputation,en
70190,Scarred City,en
38782,The Wind In The Willows,en
61682,A Boy And His Samurai,ja
60703,Slow Burn,en
99767,Their Own Desire,en
145259,Home Sweet Home,sv
84097,One Night Of Love,en
94192,Great Day In The Morning,en
99567,On Approval,en
96089,Guns Of Diablo,en
50650,Night And Fog,cn
59402,Shaolin Mantis,zh
95578,Evel Knievel,en
85615,The Lion,en
74550,The Smiling Ghost,en
145194,Such Is Life,sv
128779,Le Joli Mai,fr
91715,The Taming Of The Shrew,en
82418,Outlaw Justice,en
118444,Onionhead,en
178341,Mandalay,en
114570,The Hunters,el
167198,The Midnight Game,en
173488,Spark: A Burning Man Story,en
106446,Anything You Want,en
90291,Stalker,en
208434,The Scarlet Coat,en
160254,There'S Always A Woman,en
65482,The Law,fr
205463,One Minute To Zero,en
103119,Two Flags West,en
73179,Haunted Gold,en
200654,Raffles,en
144475,The Case Of The Howling Dog,en
293880,Hollidaysburg,en
86087,Hell'S Highway,en
112460,London Voodoo,en
81646,Marathon Boy,en
87123,Heat Lightning,en
79730,Sea Wife,en
39433,The Front,en
72100,The Big Cube,en
40874,Just For Kicks,en
38381,Just My Luck,en
118716,The Day Mars Invaded Earth,en
95820,Love Bites,en
62033,The Girl In Black Stockings,en
151250,Ronin-Gai,ja
38165,The Mysterious Island,es
211930,Hostage,el
97327,Laughing Sinners,en
128854,Hills Of Home,en
95348,The Mysterious Island,en
73595,The Threat,en
38964,Stolen Face,en
72946,I Will Follow,en
63612,Bienvenido A Casa,es
98398,The Lost Squadron,en
90807,Home Of The Brave,en
102256,Marianne,en
87820,Uncle Kent,en
129553,Song Without End,en
149955,Three Godfathers,nl
94510,The Crowded Sky,en
104214,The Divine Lady,en
245589,Voodoo Possession,en
198214,Ring Of Fire,en
56151,Lydia,en
157343,Hard To Handle,en
68716,Venus & Vegas,en
217925,Jay-Z: Made In America,en
46434,The Man In The Net,en
96702,The Power And The Glory,en
73614,House Of Usher,en
175681,It Started With A Kiss,en
45774,Midnight Crossing,en
217719,Snake & Mongoose,en
